"tconstruct:fancy_frame:0","平滑展示框"
"tconstruct:shovel:0","铱 铲"
"tconstruct:shovel:0","红宝石 铲"
"tconstruct:shovel:0","橄榄石 铲"
"tconstruct:shovel:0","琥珀 铲"
"tconstruct:shovel:0","镍 铲"
"tconstruct:shovel:0","魔法木质铲"
"tconstruct:shovel:0","恶魔灌注铲"
"tconstruct:shovel:0","附魔铲"
"tconstruct:shovel:0","恶魔铲"
"tconstruct:shovel:0","深渊锭 铲"
"tconstruct:shovel:0","精制珊瑚锭 铲"
"tconstruct:shovel:0","恐惧金属 铲"
"tconstruct:shovel:0","防腐木 铲"
"tconstruct:shovel:0","康铜 铲"
"tconstruct:shovel:0","绿宝石 铲"
"tconstruct:shovel:0","木 铲"
"tconstruct:hatchet:0","龙骨 手斧"
"tconstruct:hatchet:0","沙漠蚁甲 手斧"
"tconstruct:hatchet:0","丛林蚁甲 手斧"
"tconstruct:hatchet:0","龙炎钢 手斧"
"tconstruct:hatchet:0","龙霜钢 手斧"
"tconstruct:hatchet:0","钢叶 手斧"
"tconstruct:hatchet:0","炽铁 手斧"
"tconstruct:hatchet:0","骑士金属 手斧"
"tconstruct:hatchet:0","圆石 手斧"
"tconstruct:hatchet:0","燧石 手斧"
"tconstruct:hatchet:0","仙人掌 手斧"
"tconstruct:hatchet:0","骨头 手斧"
"tconstruct:hatchet:0","黑曜石 手斧"
"tconstruct:hatchet:0","海晶石 手斧"
"tconstruct:hatchet:0","末地石 手斧"
"tconstruct:hatchet:0","纸 手斧"
"tconstruct:hatchet:0","海绵 手斧"
"tconstruct:hatchet:0","烈焰木 手斧"
"tconstruct:hatchet:0","铁 手斧"
"tconstruct:hatchet:0","生铁 手斧"
"tconstruct:hatchet:0","骑士史莱姆 手斧"
"tconstruct:hatchet:0","史莱姆 手斧"
"tconstruct:hatchet:0","史莱姆 手斧"
"tconstruct:hatchet:0","熔岩史莱姆 手斧"
"tconstruct:hatchet:0","地狱岩 手斧"
"tconstruct:hatchet:0","钴 手斧"
"tconstruct:hatchet:0","阿迪特 手斧"
"tconstruct:hatchet:0","玛玉灵 手斧"
"tconstruct:hatchet:0","铜 手斧"
"tconstruct:hatchet:0","青铜 手斧"
"tconstruct:hatchet:0","铅 手斧"
"tconstruct:hatchet:0","银 手斧"
"tconstruct:hatchet:0","琥珀金 手斧"
"tconstruct:hatchet:0","钢 手斧"
"tconstruct:hatchet:0","泰伯利亚 手斧"
"tconstruct:hatchet:0","奥罗拉 手斧"
"tconstruct:hatchet:0","钷 手斧"
"tconstruct:hatchet:0","杜兰特 手斧"
"tconstruct:hatchet:0","瓦雷利亚 手斧"
"tconstruct:hatchet:0","振金 手斧"
"tconstruct:hatchet:0","地母 手斧"
"tconstruct:hatchet:0","钯 手斧"
"tconstruct:hatchet:0","乌鲁 手斧"
"tconstruct:hatchet:0","零素 手斧"
"tconstruct:hatchet:0","玄武岩 手斧"
"tconstruct:hatchet:0","泰伯利安 手斧"
"tconstruct:hatchet:0","碎金 手斧"
"tconstruct:hatchet:0","瑟蓝 手斧"
"tconstruct:hatchet:0","普罗克希 手斧"
"tconstruct:hatchet:0","漩金 手斧"
"tconstruct:hatchet:0","焰晶 手斧"
"tconstruct:hatchet:0","帝金 手斧"
"tconstruct:hatchet:0","阳光合金 手斧"
"tconstruct:hatchet:0","异界金属 手斧"
"tconstruct:hatchet:0","精金 手斧"
"tconstruct:hatchet:0","狄奥尼 手斧"
"tconstruct:hatchet:0","辐光合金 手斧"
"tconstruct:hatchet:0","流明 手斧"
"tconstruct:hatchet:0","赛姆 手斧"
"tconstruct:hatchet:0","阿斯特里姆 手斧"
"tconstruct:hatchet:0","铌 手斧"
"tconstruct:hatchet:0","原金 手斧"
"tconstruct:hatchet:0","陨铁 手斧"
"tconstruct:hatchet:0","黑陨铁 手斧"
"tconstruct:hatchet:0","蓝宝石 手斧"
"tconstruct:hatchet:0","紫水晶 手斧"
"tconstruct:hatchet:0","黄玉 手斧"
"tconstruct:hatchet:0","坦桑石 手斧"
"tconstruct:hatchet:0","孔雀石 手斧"
"tconstruct:hatchet:0","殷钢 手斧"
"tconstruct:hatchet:0","耐酸铝 手斧"
"tconstruct:hatchet:0","铱 手斧"
"tconstruct:hatchet:0","红宝石 手斧"
"tconstruct:hatchet:0","橄榄石 手斧"
"tconstruct:hatchet:0","琥珀 手斧"
"tconstruct:hatchet:0","镍 手斧"
"tconstruct:hatchet:0","魔法木质手斧"
"tconstruct:hatchet:0","恶魔灌注手斧"
"tconstruct:hatchet:0","附魔手斧"
"tconstruct:hatchet:0","恶魔手斧"
"tconstruct:hatchet:0","深渊锭 手斧"
"tconstruct:hatchet:0","精制珊瑚锭 手斧"
"tconstruct:hatchet:0","恐惧金属 手斧"
"tconstruct:hatchet:0","防腐木 手斧"
"tconstruct:hatchet:0","康铜 手斧"
"tconstruct:hatchet:0","绿宝石 手斧"
"tconstruct:hatchet:0","木 手斧"
"tconstruct:mattock:0","龙骨 鹤嘴锄"
"tconstruct:mattock:0","沙漠蚁甲 鹤嘴锄"
"tconstruct:mattock:0","丛林蚁甲 鹤嘴锄"
"tconstruct:mattock:0","龙炎钢 鹤嘴锄"
"tconstruct:mattock:0","龙霜钢 鹤嘴锄"
"tconstruct:mattock:0","钢叶 鹤嘴锄"
"tconstruct:mattock:0","炽铁 鹤嘴锄"
"tconstruct:mattock:0","骑士金属 鹤嘴锄"
"tconstruct:mattock:0","圆石 鹤嘴锄"
"tconstruct:mattock:0","燧石 鹤嘴锄"
"tconstruct:mattock:0","仙人掌 鹤嘴锄"
"tconstruct:mattock:0","骨头 鹤嘴锄"
"tconstruct:mattock:0","黑曜石 鹤嘴锄"
"tconstruct:mattock:0","海晶石 鹤嘴锄"
"tconstruct:mattock:0","末地石 鹤嘴锄"
"tconstruct:mattock:0","纸 鹤嘴锄"
"tconstruct:mattock:0","海绵 鹤嘴锄"
"tconstruct:mattock:0","烈焰木 鹤嘴锄"
"tconstruct:mattock:0","铁 鹤嘴锄"
"tconstruct:mattock:0","生铁 鹤嘴锄"
"tconstruct:mattock:0","骑士史莱姆 鹤嘴锄"
"tconstruct:mattock:0","史莱姆 鹤嘴锄"
"tconstruct:mattock:0","史莱姆 鹤嘴锄"
"tconstruct:mattock:0","熔岩史莱姆 鹤嘴锄"
"tconstruct:mattock:0","地狱岩 鹤嘴锄"
"tconstruct:mattock:0","钴 鹤嘴锄"
"tconstruct:mattock:0","阿迪特 鹤嘴锄"
"tconstruct:mattock:0","玛玉灵 鹤嘴锄"
"tconstruct:mattock:0","铜 鹤嘴锄"
"tconstruct:mattock:0","青铜 鹤嘴锄"
"tconstruct:mattock:0","铅 鹤嘴锄"
"tconstruct:mattock:0","银 鹤嘴锄"
"tconstruct:mattock:0","琥珀金 鹤嘴锄"
"tconstruct:mattock:0","钢 鹤嘴锄"
"tconstruct:mattock:0","泰伯利亚 鹤嘴锄"
"tconstruct:mattock:0","奥罗拉 鹤嘴锄"
"tconstruct:mattock:0","钷 鹤嘴锄"
"tconstruct:mattock:0","杜兰特 鹤嘴锄"
"tconstruct:mattock:0","瓦雷利亚 鹤嘴锄"
"tconstruct:mattock:0","振金 鹤嘴锄"
"tconstruct:mattock:0","地母 鹤嘴锄"
"tconstruct:mattock:0","钯 鹤嘴锄"
"tconstruct:mattock:0","乌鲁 鹤嘴锄"
"tconstruct:mattock:0","零素 鹤嘴锄"
"tconstruct:mattock:0","玄武岩 鹤嘴锄"
"tconstruct:mattock:0","泰伯利安 鹤嘴锄"
"tconstruct:mattock:0","碎金 鹤嘴锄"
"tconstruct:mattock:0","瑟蓝 鹤嘴锄"
"tconstruct:mattock:0","普罗克希 鹤嘴锄"
"tconstruct:mattock:0","漩金 鹤嘴锄"
"tconstruct:mattock:0","焰晶 鹤嘴锄"
"tconstruct:mattock:0","帝金 鹤嘴锄"
"tconstruct:mattock:0","阳光合金 鹤嘴锄"
"tconstruct:mattock:0","异界金属 鹤嘴锄"
"tconstruct:mattock:0","精金 鹤嘴锄"
"tconstruct:mattock:0","狄奥尼 鹤嘴锄"
"tconstruct:mattock:0","辐光合金 鹤嘴锄"
"tconstruct:mattock:0","流明 鹤嘴锄"
"tconstruct:mattock:0","赛姆 鹤嘴锄"
"tconstruct:mattock:0","阿斯特里姆 鹤嘴锄"
"tconstruct:mattock:0","铌 鹤嘴锄"
"tconstruct:mattock:0","原金 鹤嘴锄"
"tconstruct:mattock:0","陨铁 鹤嘴锄"
"tconstruct:mattock:0","黑陨铁 鹤嘴锄"
"tconstruct:mattock:0","蓝宝石 鹤嘴锄"
"tconstruct:mattock:0","紫水晶 鹤嘴锄"
"tconstruct:mattock:0","黄玉 鹤嘴锄"
"tconstruct:mattock:0","坦桑石 鹤嘴锄"
"tconstruct:mattock:0","孔雀石 鹤嘴锄"
"tconstruct:mattock:0","殷钢 鹤嘴锄"
"tconstruct:mattock:0","耐酸铝 鹤嘴锄"
"tconstruct:mattock:0","铱 鹤嘴锄"
"tconstruct:mattock:0","红宝石 鹤嘴锄"
"tconstruct:mattock:0","橄榄石 鹤嘴锄"
"tconstruct:mattock:0","琥珀 鹤嘴锄"
"tconstruct:mattock:0","镍 鹤嘴锄"
"tconstruct:mattock:0","魔法木质鹤嘴锄"
"tconstruct:mattock:0","恶魔灌注鹤嘴锄"
"tconstruct:mattock:0","附魔鹤嘴锄"
"tconstruct:mattock:0","恶魔鹤嘴锄"
"tconstruct:mattock:0","深渊锭 鹤嘴锄"
"tconstruct:mattock:0","精制珊瑚锭 鹤嘴锄"
"tconstruct:mattock:0","恐惧金属 鹤嘴锄"
"tconstruct:mattock:0","防腐木 鹤嘴锄"
"tconstruct:mattock:0","康铜 鹤嘴锄"
"tconstruct:mattock:0","绿宝石 鹤嘴锄"
"tconstruct:mattock:0","木 鹤嘴锄"
"tconstruct:kama:0","龙骨 园艺镰"
"tconstruct:kama:0","沙漠蚁甲 园艺镰"
"tconstruct:kama:0","丛林蚁甲 园艺镰"
"tconstruct:kama:0","龙炎钢 园艺镰"
"tconstruct:kama:0","龙霜钢 园艺镰"
"tconstruct:kama:0","钢叶 园艺镰"
"tconstruct:kama:0","炽铁 园艺镰"
"tconstruct:kama:0","骑士金属 园艺镰"
"tconstruct:kama:0","圆石 园艺镰"
"tconstruct:kama:0","燧石 园艺镰"
"tconstruct:kama:0","仙人掌 园艺镰"
"tconstruct:kama:0","骨头 园艺镰"
"tconstruct:kama:0","黑曜石 园艺镰"
"tconstruct:kama:0","海晶石 园艺镰"
"tconstruct:kama:0","末地石 园艺镰"
"tconstruct:kama:0","纸 园艺镰"
"tconstruct:kama:0","海绵 园艺镰"
"tconstruct:kama:0","烈焰木 园艺镰"
"tconstruct:kama:0","铁 园艺镰"
"tconstruct:kama:0","生铁 园艺镰"
"tconstruct:kama:0","骑士史莱姆 园艺镰"
"tconstruct:kama:0","史莱姆 园艺镰"
"tconstruct:kama:0","史莱姆 园艺镰"
"tconstruct:kama:0","熔岩史莱姆 园艺镰"
"tconstruct:kama:0","地狱岩 园艺镰"
"tconstruct:kama:0","钴 园艺镰"
"tconstruct:kama:0","阿迪特 园艺镰"
"tconstruct:kama:0","玛玉灵 园艺镰"
"tconstruct:kama:0","铜 园艺镰"
"tconstruct:kama:0","青铜 园艺镰"
"tconstruct:kama:0","铅 园艺镰"
"tconstruct:kama:0","银 园艺镰"
"tconstruct:kama:0","琥珀金 园艺镰"
"tconstruct:kama:0","钢 园艺镰"
"tconstruct:kama:0","泰伯利亚 园艺镰"
"tconstruct:kama:0","奥罗拉 园艺镰"
"tconstruct:kama:0","钷 园艺镰"
"tconstruct:kama:0","杜兰特 园艺镰"
"tconstruct:kama:0","瓦雷利亚 园艺镰"
"tconstruct:kama:0","振金 园艺镰"
"tconstruct:kama:0","地母 园艺镰"
"tconstruct:kama:0","钯 园艺镰"
"tconstruct:kama:0","乌鲁 园艺镰"
"tconstruct:kama:0","零素 园艺镰"
"tconstruct:kama:0","玄武岩 园艺镰"
"tconstruct:kama:0","泰伯利安 园艺镰"
"tconstruct:kama:0","碎金 园艺镰"
"tconstruct:kama:0","瑟蓝 园艺镰"
"tconstruct:kama:0","普罗克希 园艺镰"
"tconstruct:kama:0","漩金 园艺镰"
"tconstruct:kama:0","焰晶 园艺镰"
"tconstruct:kama:0","帝金 园艺镰"
"tconstruct:kama:0","阳光合金 园艺镰"
"tconstruct:kama:0","异界金属 园艺镰"
"tconstruct:kama:0","精金 园艺镰"
"tconstruct:kama:0","狄奥尼 园艺镰"
"tconstruct:kama:0","辐光合金 园艺镰"
"tconstruct:kama:0","流明 园艺镰"
"tconstruct:kama:0","赛姆 园艺镰"
"tconstruct:kama:0","阿斯特里姆 园艺镰"
"tconstruct:kama:0","铌 园艺镰"
"tconstruct:kama:0","原金 园艺镰"
"tconstruct:kama:0","陨铁 园艺镰"
"tconstruct:kama:0","黑陨铁 园艺镰"
"tconstruct:kama:0","蓝宝石 园艺镰"
"tconstruct:kama:0","紫水晶 园艺镰"
"tconstruct:kama:0","黄玉 园艺镰"
"tconstruct:kama:0","坦桑石 园艺镰"
"tconstruct:kama:0","孔雀石 园艺镰"
"tconstruct:kama:0","殷钢 园艺镰"
"tconstruct:kama:0","耐酸铝 园艺镰"
"tconstruct:kama:0","铱 园艺镰"
"tconstruct:kama:0","红宝石 园艺镰"
"tconstruct:kama:0","橄榄石 园艺镰"
"tconstruct:kama:0","琥珀 园艺镰"
"tconstruct:kama:0","镍 园艺镰"
"tconstruct:kama:0","魔法木质园艺镰"
"tconstruct:kama:0","恶魔灌注园艺镰"
"tconstruct:kama:0","附魔园艺镰"
"tconstruct:kama:0","恶魔园艺镰"
"tconstruct:kama:0","深渊锭 园艺镰"
"tconstruct:kama:0","精制珊瑚锭 园艺镰"
"tconstruct:kama:0","恐惧金属 园艺镰"
"tconstruct:kama:0","防腐木 园艺镰"
"tconstruct:kama:0","康铜 园艺镰"
"tconstruct:kama:0","绿宝石 园艺镰"
"tconstruct:kama:0","木 园艺镰"
"tconstruct:hammer:0","龙骨 锤"
"tconstruct:hammer:0","沙漠蚁甲 锤"
"tconstruct:hammer:0","丛林蚁甲 锤"
"tconstruct:hammer:0","龙炎钢 锤"
"tconstruct:hammer:0","龙霜钢 锤"
"tconstruct:hammer:0","钢叶 锤"
"tconstruct:hammer:0","炽铁 锤"
"tconstruct:hammer:0","骑士金属 锤"
"tconstruct:hammer:0","圆石 锤"
"tconstruct:hammer:0","燧石 锤"
"tconstruct:hammer:0","仙人掌 锤"
"tconstruct:hammer:0","骨头 锤"
"tconstruct:hammer:0","黑曜石 锤"
"tconstruct:hammer:0","海晶石 锤"
"tconstruct:hammer:0","末地石 锤"
"tconstruct:hammer:0","纸 锤"
"tconstruct:hammer:0","海绵 锤"
"tconstruct:hammer:0","烈焰木 锤"
"tconstruct:hammer:0","铁 锤"
"tconstruct:hammer:0","生铁 锤"
"tconstruct:hammer:0","骑士史莱姆 锤"
"tconstruct:hammer:0","史莱姆 锤"
"tconstruct:hammer:0","史莱姆 锤"
"tconstruct:hammer:0","熔岩史莱姆 锤"
"tconstruct:hammer:0","地狱岩 锤"
"tconstruct:hammer:0","钴 锤"
"tconstruct:hammer:0","阿迪特 锤"
"tconstruct:hammer:0","玛玉灵 锤"
"tconstruct:hammer:0","铜 锤"
"tconstruct:hammer:0","青铜 锤"
"tconstruct:hammer:0","铅 锤"
"tconstruct:hammer:0","银 锤"
"tconstruct:hammer:0","琥珀金 锤"
"tconstruct:hammer:0","钢 锤"
"tconstruct:hammer:0","泰伯利亚 锤"
"tconstruct:hammer:0","奥罗拉 锤"
"tconstruct:hammer:0","钷 锤"
"tconstruct:hammer:0","杜兰特 锤"
"tconstruct:hammer:0","瓦雷利亚 锤"
"tconstruct:hammer:0","振金 锤"
"tconstruct:hammer:0","地母 锤"
"tconstruct:hammer:0","钯 锤"
"tconstruct:hammer:0","乌鲁 锤"
"tconstruct:hammer:0","零素 锤"
"tconstruct:hammer:0","玄武岩 锤"
"tconstruct:hammer:0","泰伯利安 锤"
"tconstruct:hammer:0","碎金 锤"
"tconstruct:hammer:0","瑟蓝 锤"
"tconstruct:hammer:0","普罗克希 锤"
"tconstruct:hammer:0","漩金 锤"
"tconstruct:hammer:0","焰晶 锤"
"tconstruct:hammer:0","帝金 锤"
"tconstruct:hammer:0","阳光合金 锤"
"tconstruct:hammer:0","异界金属 锤"
"tconstruct:hammer:0","精金 锤"
"tconstruct:hammer:0","狄奥尼 锤"
"tconstruct:hammer:0","辐光合金 锤"
"tconstruct:hammer:0","流明 锤"
"tconstruct:hammer:0","赛姆 锤"
"tconstruct:hammer:0","阿斯特里姆 锤"
"tconstruct:hammer:0","铌 锤"
"tconstruct:hammer:0","原金 锤"
"tconstruct:hammer:0","陨铁 锤"
"tconstruct:hammer:0","黑陨铁 锤"
"tconstruct:hammer:0","蓝宝石 锤"
"tconstruct:hammer:0","紫水晶 锤"
"tconstruct:hammer:0","黄玉 锤"
"tconstruct:hammer:0","坦桑石 锤"
"tconstruct:hammer:0","孔雀石 锤"
"tconstruct:hammer:0","殷钢 锤"
"tconstruct:hammer:0","耐酸铝 锤"
"tconstruct:hammer:0","铱 锤"
"tconstruct:hammer:0","红宝石 锤"
"tconstruct:hammer:0","橄榄石 锤"
"tconstruct:hammer:0","琥珀 锤"
"tconstruct:hammer:0","镍 锤"
"tconstruct:hammer:0","魔法木质锤"
"tconstruct:hammer:0","恶魔灌注锤"
"tconstruct:hammer:0","附魔锤"
"tconstruct:hammer:0","恶魔锤"
"tconstruct:hammer:0","深渊锭 锤"
"tconstruct:hammer:0","精制珊瑚锭 锤"
"tconstruct:hammer:0","恐惧金属 锤"
"tconstruct:hammer:0","防腐木 锤"
"tconstruct:hammer:0","康铜 锤"
"tconstruct:hammer:0","绿宝石 锤"
"tconstruct:hammer:0","木 锤"
"tconstruct:hammer:0","InfiMiner"
"tconstruct:excavator:0","龙骨 开掘铲"
"tconstruct:excavator:0","沙漠蚁甲 开掘铲"
"tconstruct:excavator:0","丛林蚁甲 开掘铲"
"tconstruct:excavator:0","龙炎钢 开掘铲"
"tconstruct:excavator:0","龙霜钢 开掘铲"
"tconstruct:excavator:0","钢叶 开掘铲"
"tconstruct:excavator:0","炽铁 开掘铲"
"tconstruct:excavator:0","骑士金属 开掘铲"
"tconstruct:excavator:0","圆石 开掘铲"
"tconstruct:excavator:0","燧石 开掘铲"
"tconstruct:excavator:0","仙人掌 开掘铲"
"tconstruct:excavator:0","骨头 开掘铲"
"tconstruct:excavator:0","黑曜石 开掘铲"
"tconstruct:excavator:0","海晶石 开掘铲"
"tconstruct:excavator:0","末地石 开掘铲"
"tconstruct:excavator:0","纸 开掘铲"
"tconstruct:excavator:0","海绵 开掘铲"
"tconstruct:excavator:0","烈焰木 开掘铲"
"tconstruct:excavator:0","铁 开掘铲"
"tconstruct:excavator:0","生铁 开掘铲"
"tconstruct:excavator:0","骑士史莱姆 开掘铲"
"tconstruct:excavator:0","史莱姆 开掘铲"
"tconstruct:excavator:0","史莱姆 开掘铲"
"tconstruct:excavator:0","熔岩史莱姆 开掘铲"
"tconstruct:excavator:0","地狱岩 开掘铲"
"tconstruct:excavator:0","钴 开掘铲"
"tconstruct:excavator:0","阿迪特 开掘铲"
"tconstruct:excavator:0","玛玉灵 开掘铲"
"tconstruct:excavator:0","铜 开掘铲"
"tconstruct:excavator:0","青铜 开掘铲"
"tconstruct:excavator:0","铅 开掘铲"
"tconstruct:excavator:0","银 开掘铲"
"tconstruct:excavator:0","琥珀金 开掘铲"
"tconstruct:excavator:0","钢 开掘铲"
"tconstruct:excavator:0","泰伯利亚 开掘铲"
"tconstruct:excavator:0","奥罗拉 开掘铲"
"tconstruct:excavator:0","钷 开掘铲"
"tconstruct:excavator:0","杜兰特 开掘铲"
"tconstruct:excavator:0","瓦雷利亚 开掘铲"
"tconstruct:excavator:0","振金 开掘铲"
"tconstruct:excavator:0","地母 开掘铲"
"tconstruct:excavator:0","钯 开掘铲"
"tconstruct:excavator:0","乌鲁 开掘铲"
"tconstruct:excavator:0","零素 开掘铲"
"tconstruct:excavator:0","玄武岩 开掘铲"
"tconstruct:excavator:0","泰伯利安 开掘铲"
"tconstruct:excavator:0","碎金 开掘铲"
"tconstruct:excavator:0","瑟蓝 开掘铲"
"tconstruct:excavator:0","普罗克希 开掘铲"
"tconstruct:excavator:0","漩金 开掘铲"
"tconstruct:excavator:0","焰晶 开掘铲"
"tconstruct:excavator:0","帝金 开掘铲"
"tconstruct:excavator:0","阳光合金 开掘铲"
"tconstruct:excavator:0","异界金属 开掘铲"
"tconstruct:excavator:0","精金 开掘铲"
"tconstruct:excavator:0","狄奥尼 开掘铲"
"tconstruct:excavator:0","辐光合金 开掘铲"
"tconstruct:excavator:0","流明 开掘铲"
"tconstruct:excavator:0","赛姆 开掘铲"
"tconstruct:excavator:0","阿斯特里姆 开掘铲"
"tconstruct:excavator:0","铌 开掘铲"
"tconstruct:excavator:0","原金 开掘铲"
"tconstruct:excavator:0","陨铁 开掘铲"
"tconstruct:excavator:0","黑陨铁 开掘铲"
"tconstruct:excavator:0","蓝宝石 开掘铲"
"tconstruct:excavator:0","紫水晶 开掘铲"
"tconstruct:excavator:0","黄玉 开掘铲"
"tconstruct:excavator:0","坦桑石 开掘铲"
"tconstruct:excavator:0","孔雀石 开掘铲"
"tconstruct:excavator:0","殷钢 开掘铲"
"tconstruct:excavator:0","耐酸铝 开掘铲"
"tconstruct:excavator:0","铱 开掘铲"
"tconstruct:excavator:0","红宝石 开掘铲"
"tconstruct:excavator:0","橄榄石 开掘铲"
"tconstruct:excavator:0","琥珀 开掘铲"
"tconstruct:excavator:0","镍 开掘铲"
"tconstruct:excavator:0","魔法木质开掘铲"
"tconstruct:excavator:0","恶魔灌注开掘铲"
"tconstruct:excavator:0","附魔开掘铲"
"tconstruct:excavator:0","恶魔开掘铲"
"tconstruct:excavator:0","深渊锭 开掘铲"
"tconstruct:excavator:0","精制珊瑚锭 开掘铲"
"tconstruct:excavator:0","恐惧金属 开掘铲"
"tconstruct:excavator:0","防腐木 开掘铲"
"tconstruct:excavator:0","康铜 开掘铲"
"tconstruct:excavator:0","绿宝石 开掘铲"
"tconstruct:excavator:0","木 开掘铲"
"tconstruct:excavator:0","InfiDigger"
"tconstruct:lumberaxe:0","龙骨 伐木斧"
"tconstruct:lumberaxe:0","沙漠蚁甲 伐木斧"
"tconstruct:lumberaxe:0","丛林蚁甲 伐木斧"
"tconstruct:lumberaxe:0","龙炎钢 伐木斧"
"tconstruct:lumberaxe:0","龙霜钢 伐木斧"
"tconstruct:lumberaxe:0","钢叶 伐木斧"
"tconstruct:lumberaxe:0","炽铁 伐木斧"
"tconstruct:lumberaxe:0","骑士金属 伐木斧"
"tconstruct:lumberaxe:0","圆石 伐木斧"
"tconstruct:lumberaxe:0","燧石 伐木斧"
"tconstruct:lumberaxe:0","仙人掌 伐木斧"
"tconstruct:lumberaxe:0","骨头 伐木斧"
"tconstruct:lumberaxe:0","黑曜石 伐木斧"
"tconstruct:lumberaxe:0","海晶石 伐木斧"
"tconstruct:lumberaxe:0","末地石 伐木斧"
"tconstruct:lumberaxe:0","纸 伐木斧"
"tconstruct:lumberaxe:0","海绵 伐木斧"
"tconstruct:lumberaxe:0","烈焰木 伐木斧"
"tconstruct:lumberaxe:0","铁 伐木斧"
"tconstruct:lumberaxe:0","生铁 伐木斧"
"tconstruct:lumberaxe:0","骑士史莱姆 伐木斧"
"tconstruct:lumberaxe:0","史莱姆 伐木斧"
"tconstruct:lumberaxe:0","史莱姆 伐木斧"
"tconstruct:lumberaxe:0","熔岩史莱姆 伐木斧"
"tconstruct:lumberaxe:0","地狱岩 伐木斧"
"tconstruct:lumberaxe:0","钴 伐木斧"
"tconstruct:lumberaxe:0","阿迪特 伐木斧"
"tconstruct:lumberaxe:0","玛玉灵 伐木斧"
